Company,Financial Distress,CLASS,x1,x4,x5,x6,x7,x8,x9,x10,x11,x12,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x26,x27,x28,x29,x30,x31,x34,x36,x39,x40,x41,x42,x44,x45,x47,x49,x50,x51,x52,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x65,x66,x67,x69,x70,x71,x72,x73,x74,x78,x79,x80,x82,x83
-0.8297196923624277,0.1998001837470245,0,1.1393600354063935,0.0770102095838761,0.2704112052162438,2.2118090421145644,0.3704708710190654,-0.0090954067091425,0.0546673288025096,0.0646767679659723,1.058066300493527,-0.0853333313393779,-0.0691723726785405,-0.0752642558439371,0.0205008769498679,-0.0341422953729839,0.0320090347957848,-0.0237965077868553,0.2116578464799823,-0.3919820200576015,-0.030913406293008,-0.1743848969490714,-0.0447264914123191,0.0166153678491753,1.179969764021372,3.5571582551877734,-0.1634314761440592,-0.0432679074268403,-0.0374210860459453,-0.3879721052389602,-0.0233565453336321,-0.71892636899509,-0.0148061240208628,0.0045150239513065,-0.0424392278379877,2.2567295704136785,-0.0326590461890453,-0.5593006855733885,0.1743852510110446,0.1105258214639367,0.0177514772692615,-0.0662866187141846,0.4553194686578644,0.2828645989212804,-0.0286014660964158,0.3771379351770234,0.0236682100354969,1.1152938372612973,-2.6538745303443965,-2.197820405524734,-3.094391414049613,0.3459012370705039,0.2928691078582621,0.7777122275028102,-0.1813162345792281,1.7752587780509874,-1.9048251265979,-1.309399059780351,-0.6481320342604212,0.2789868756730059,-0.2470449400928859,-1.6279824011017618,1.2368061931267853,-0.2242326720971648,-1.1700788386019434
-0.6929777237299196,0.0859558180909361,0,-0.1858019583602281,0.4664316719390147,-0.1626202073151165,-0.09156026723075,0.0182771791291291,-0.0091041632966795,0.0885604753370064,-0.2362746883721846,0.9416065934819284,-0.0853337430539665,0.2365092596035707,-0.0753080447130941,0.020429213806682,-0.034094303858319,0.1478484312569227,-0.023802416831174,-0.1694936786778549,-0.0832804090369126,-0.0196129802277618,-0.7207462191088234,0.2000404070709772,0.0190076001875154,-0.2924006147433957,-0.8086058738362963,1.409573522148057,-0.0432662356057488,-0.0373812879794943,-0.4436709246218801,-0.0235353357353018,-0.7766516484596554,0.4727674196486706,-0.0581698112358626,-0.0435501583539462,0.2624563210018212,-0.0326420300161267,0.388737524466551,0.7207467302838704,0.4585667549449989,0.0176804198662462,-0.0612242341065513,-0.625987557734741,-0.4157341832038113,-0.0377025617188881,0.3771379351770234,0.0236682100354969,0.4313531237841039,-2.6538745303443965,-2.197820405524734,-3.094391414049613,0.3459012370705039,0.2928691078582621,0.7777122275028102,-0.1813162345792281,1.7752587780509874,-1.9048251265979,-1.309399059780351,-0.6481320342604212,0.2789868756730059,-0.2470449400928859,-1.6279824011017618,-0.0951835831406817,2.522840556500362,1.0176748633922197
1.870934188129608,-0.2795641622803892,0,1.5835587962902964,-0.4514803542580347,1.605297795140488,1.6908756240470095,1.3424434066073971,-0.0089873953237978,0.2933640751976316,1.4579625513622083,-0.0199287170870481,0.3472237406502559,-0.9326451541177668,-0.0753219213118572,0.0208060604339714,-0.0341679918641774,-0.8053978411665642,-0.0238171148111094,-0.328581354546467,-0.5046529458458551,0.2909511397403027,1.9098628930287576,0.685856225832758,0.0165574804155586,0.3456417083883155,-0.8009116086694998,0.1107663557989944,-0.0432731867149397,-0.0374332964292091,1.08407781311743,-0.023330849783589,-1.3660478510046696,-0.7181773268522628,-0.0095437852086434,0.7447532876917831,0.5442474098727124,-0.0327043303585585,-0.886346320486234,-1.9098631383184648,0.5516804793999649,0.0180566445450534,1.4031830495609106,0.2863644955932116,0.1493215652526687,-0.040868874281339,0.3500623350163447,0.0236641474963499,-1.2717933587963577,-1.2800921465025024,-1.063022032286893,-1.6521091034013513,-0.0604699321993364,-0.5136504784427475,0.8301930812080092,-0.1263823877366566,1.143093502062262,-0.6589572863077404,-0.6286618015709431,-1.455885219637688,0.5334179565702587,-0.2470449400928859,-1.0786356640794863,1.370005170753532,-1.1751426358424626,-0.2949773578042782
1.7683777116552266,-0.3542549655447199,0,0.0315821555203491,-1.105295732680066,-0.6595333618800421,0.7853815282485418,0.566994138294317,-0.0090299378726707,-0.2296536958347013,-0.7507707050972015,1.2902925019749885,-0.0853318238536322,-0.3175124050706822,-0.0753339691409293,0.0205825445114567,0.3632520254922901,-0.4706889853492107,-0.0237992860204783,-0.3120526524003267,-1.22571383259117,-0.0156275974702702,0.6606697513566903,-0.7889417954083636,0.0164628034692307,0.8192321996738633,-0.8996862268765772,2.9568578263754293,-0.0432740957268718,0.4735401046554792,-0.4594782631312837,-0.023444518854444,-1.2871551930552811,-0.753177054808408,-0.0075534794069162,0.0159588861432302,0.7600857223012663,-0.0326722514939444,-0.2047722630708344,-0.6606696374251899,-1.3389823403258716,0.017834508502088,-0.128205607465004,0.3120510288667522,-1.6972611754648013,-0.0415832188636121,0.2982915106605047,0.0236376426240775,-1.2717933587963577,1.1666382204286918,1.1199729295168106,0.8580183818698784,1.095879322729356,-0.0229377343870996,0.8826739349132081,1.657746173606116,-0.3038625740897101,1.1062090866204677,0.0520754566384651,1.5058764600789574,0.5640694185512924,0.2833159227942722,0.3618735574455904,1.370005170753532,-1.0694859732040962,-1.826404949200192
0.4607826366068677,1.2099945234492284,0,0.1123956291415643,1.942805900346934,0.7755878290439717,0.8971492252224595,-0.4972504739427985,-0.0091053569966995,-0.0055197336283146,1.4334949532859351,0.956411632766141,-0.0853325489181725,-0.5076694347865014,-0.0751507370199792,0.0204361892899678,-0.0341222259827815,-0.6347947970024895,-0.0238078817758001,-0.3487205694191344,0.9593876744741032,-0.006077817673719,-0.8060512699433051,1.75663394881791,0.0176873674773748,0.2046630054867969,-0.7329054469751031,-1.2299321459858124,-0.0432724512175893,-0.0374081681182064,-0.211038462180915,-0.0234223014475022,-0.571502389106673,0.4341054768153782,-0.0642086117854772,-0.0404628507581706,0.6679219515704367,-0.0326821571180712,-0.4298711427401187,0.8060518056488932,2.2004747221879017,0.0176837771693562,1.7887137624295066,-0.7979192879264211,1.6092157250742505,-0.0180772599929898,0.3771379351770234,0.0236682100354969,1.9172478503188688,-0.0930468718318939,-0.3531347905520536,0.3778794988496106,-0.465153399901887,-0.291235252605854,-0.9541559447687288,-0.7360087567499211,0.3528869070763549,0.1477499914458581,0.0520754566384651,0.0249956202206345,0.2759935688389208,1.7418082957339571,0.2947311784762013,0.8372092602465452,0.8323339542864994,2.257401961188912
0.4693290096463994,-0.1320981880058945,0,0.1563130023701293,1.321340306628854,0.8631870090198055,0.9260292761192472,0.230166224269132,-0.0090982800442752,0.0199073498758262,1.0331618706438583,0.7596878164578581,-0.085330367389433,-0.6114859175806888,-0.0753005256912149,0.0204642779939088,-0.0341090312637224,-0.2175437593688775,-0.0238104302815047,-0.1721820820389741,0.6192996789215451,-0.0260108926094328,-0.3875890959182656,-1.2357188430196449,0.0174114829026427,1.2569308425284045,-0.8395905097309347,0.8585413406471128,-0.043273502117995,-0.0373899763635937,-0.0828497664147429,-0.0232492075168158,-0.3467687331593392,0.0594109983823324,0.0060168510436084,-0.0419482599337876,0.5882159275009372,-0.0326873826364644,-0.5331501724872711,0.3875895112897894,-0.6531202723892918,0.0177233619230202,-0.1421115832408284,0.4717636511741031,0.350922932996504,-0.0331685744054498,0.3771379351770234,0.0236682100354969,1.2876200758530996,0.1325980511836544,-0.2710493587096723,0.6703763201226551,-1.1982316631099057,-0.9618976965705024,-0.9016750910635316,-0.8190516430116386,-0.317910691333904,-0.0409583846153763,0.0520754566384651,-0.1096299106755765,0.3627994670273954,2.404759374342905,1.1065435787424522,-1.4271733594081488,-0.8581726479273634,-1.1700788386019434
0.3753189062115501,0.5970299114122235,0,-0.1005829802145172,-0.3955414562753635,0.8590232454377734,-0.1658266481141841,-0.2588390124757909,-0.00901586851867,0.7945954587730074,1.341021825262375,-1.3365869097509162,-0.0849426339494221,-0.5811238980351343,-0.0752719018701026,0.0206645774941722,-0.0341523001782106,-0.5716076680728696,-0.0238168972483285,-0.2251795602142094,0.299963865246966,-0.0504046388823745,1.084624168380662,0.6988691495495919,0.0181589977259992,-0.3301815078286662,1.4317169883966905,-1.1797797220235786,-0.0432729688126258,-0.0374184917162036,1.90090337386086,-0.0234335377901466,-0.1403210607724771,-0.5375896513421451,-0.0226816230482442,-0.0352878160694133,-0.0020090781846147,-0.0326850750538605,-0.7008918592050665,-1.0846241763625892,0.5925596755021456,0.0179359800943609,-0.1327347449935843,0.0992897138230743,-0.3827773638669644,-0.0375657474296613,0.3771379351770234,0.0236682100354969,-1.263249128853727,-1.7380111089159769,-1.4412737734102403,-2.13294617879484,0.0749795219646316,-0.244864850730569,0.8123495909482423,-0.1446940130281964,1.3538152607251703,-1.0742446970792887,-0.8555719518498851,-1.186634157845266,0.4485876408922804,-0.2470449400928859,-1.2617512430869118,-0.6279794936476686,-0.3298893347355313,-0.1491271110046674
-1.496336789445905,-0.3196717698695961,0,-0.2930209247251384,-0.2216045327887642,-0.3238059013657136,-0.6482564983249359,-0.2117740606280892,-0.0091077081606618,-0.1539503335837366,-0.5749206384525527,0.5816312235948868,-0.08533449516197,1.0012602521199778,-0.0753181967731124,0.0204582850874305,-0.0341441120131363,-0.4822597013199293,-0.0237826187686005,-0.3428459102226147,-0.4845512054894242,-0.0162701172169506,-0.538801062739936,2.005118825506015,0.0110451889464832,-1.0114689606196472,-0.4471829862243089,0.5239379606841255,-0.0432732846869911,-0.0374261227143932,-0.5998854209813337,-0.023394213028614,-1.0250326517865218,0.4017825862972847,-0.0465953851969152,-0.0452539848630786,-0.421869163929137,-0.03260032986158,1.1320819341265858,0.5388015215943637,1.8711700869203396,0.0177116279005741,-0.0919725072363621,-0.3435557222551104,0.1248005478285072,-0.0405160908147071,0.1712691076041708,0.023642797717854,0.458621348308358,-0.7062778721720071,-0.5311380635241507,-0.4951242205383336,-1.2009912832402037,-2.0061266061690253,-1.1115985058843236,-0.1716577397780821,1.0588047985970983,1.0260711165189802,-1.309399059780351,-0.6481320342604212,-0.4124071368640231,-1.1309797115714828,-1.3105820641555583,-1.4271733594081488,0.1983939784563008,1.2364502335916356
1.6401821160622505,0.0161182012658033,0,-0.2363964243837315,0.0241838854808284,-0.7986751306588411,-0.318230666703566,0.1477928823531193,-0.0091144599175173,0.2401983551435189,-0.7641703132201485,1.4681015189301971,-0.0853337034083857,4.11053803867021,-0.0753233027135513,0.0203836993872777,-0.0337507845119215,-0.0280264514980013,-0.0238095383966449,-0.2563537834081213,-0.5231234201641163,0.0046469811116244,-0.9385078112047917,0.7335702794611473,0.0209459362133373,2.033887912365309,-0.5910982255266645,2.8366326231388594,-0.0432740439069438,-0.0370793079975659,-0.7010693481051534,-0.0232816506839771,-1.0942705268181536,2.704270741834219,0.0088959361590464,-0.0475752043682811,0.4913150724304,-0.0324370527057071,4.488904828331603,0.9385083849999246,0.8049043885884701,0.0176357371387711,-0.1573956910781014,0.5025394788906256,-1.4826272086643344,-0.0348648063118032,0.0195846091024725,0.0236311093472303,0.9578310161355836,-1.091519282025328,-1.5765486089591447,1.2413832236511089,-0.0773469478722335,0.2891269350753445,-0.4818282614219457,-0.552398568451554,-0.8376910293690782,-0.5288522543725058,-0.6286618015709431,-0.3788809724679989,0.2909601030093474,1.8743985114557469,1.375113094620009,-1.6935713146616422,-0.752515985288997,-0.6596029748033054
-0.7100704698089831,-0.3666688659004616,0,-0.2220785346791211,-0.4593142480674242,-0.9854119200753326,-0.3058663949133786,-0.4021335996288781,-0.0091144575946918,-0.7605163000163233,-1.1426408773458383,0.2609709078605706,-0.0853341173709196,-0.0954662097520775,-0.0753018279453103,0.0203756341369874,-0.0341534974337406,-0.0723698429895937,-0.0238087331204389,-0.1961872296032349,-0.5927206629698175,-0.0530394099257824,-0.668511482501956,-0.681120427468887,0.0192864264104168,0.8022307977854917,-0.4759961486255503,-0.6774352324766253,-0.0432741081742892,-0.0374359313772447,-0.7091968981198596,-0.0233990533712982,0.1215255677265826,-0.3418008028543919,-0.0339832568222432,-0.0555880027079262,-0.0174373169595185,-0.0326606718961279,-0.0191327636641681,0.6685119786562472,-0.705354800742078,0.0176529867306121,-0.2242607196193062,-0.0905697762271851,0.3063847584913946,-0.0288476303864133,-0.8388754139005499,0.0234844017593411,-1.2717933587963577,1.2039142517788308,0.5247924196801648,1.490443322688536,2.122914146758958,-0.3452527032114493,0.3578653978612262,-0.219006591395931,-0.317910691333904,0.0716497637147748,-1.309399059780351,1.5058764600789574,1.2122999465408109,0.2833159227942722,0.3740812627127521,-1.4271733594081488,-0.5412026600122641,0.5071989995935814
